id_transacao,compradora,alvo,setor,valuation_brl,data_anuncio,status,email_assessor
5859,Peixoto e Filhos,da Paz Ltda.,Saúde,189758513.01,2024-05-24,Cancelada,advisor.vitor gabriel@ficticio-ma.com.br
5860,Peixoto Cassiano e Filhos,Vasconcelos,Tecnologia,299763425.83,2025-01-17,Análise de NDA,advisor.natália@ficticio-ma.com.br
5861,Guerra,Ribeiro,Tecnologia,412925662.5,2023-11-10,Concluída,advisor.maysa@ficticio-ma.com.br
5862,Ribeiro,Cavalcante Fernandes S/A,Saúde,131166123.37,2026-04-23,Análise de NDA,advisor.letícia@ficticio-ma.com.br
5863,Viana,Rodrigues,Varejo,368756403.87,2024-08-23,Cancelada,advisor.valentina@ficticio-ma.com.br
5864,da Rocha,Rios,Varejo,14342781.95,2025-12-12,Em Due Diligence,advisor.calebe@ficticio-ma.com.br
5865,Moura,Duarte,Finanças,216982332.57,2024-10-29,Cancelada,advisor.maria cecília@ficticio-ma.com.br
5866,Mendonça,Brito S.A.,Varejo,418573206.67,2025-10-10,Concluída,advisor.joaquim@ficticio-ma.com.br
5867,Vargas,Santos da Costa e Filhos,Tecnologia,404114596.76,2026-05-23,Em Due Diligence,advisor.luiz gustavo@ficticio-ma.com.br
5868,da Cunha,Macedo,Energia,401857255.87,2026-04-03,Em Due Diligence,advisor.arthur@ficticio-ma.com.br
5869,Ramos,Carvalho,Finanças,334640950.1,2026-08-16,Em Due Diligence,advisor.isaac@ficticio-ma.com.br
5870,Machado,Ribeiro Mendonça S/A,Finanças,59453863.6,2026-08-20,Cancelada,advisor.luiz otávio@ficticio-ma.com.br
5871,Pereira,da Cunha Oliveira - ME,Finanças,411244297.69,2025-12-25,Cancelada,advisor.giovanna@ficticio-ma.com.br
5872,Barbosa,Barros,Tecnologia,413937791.65,2025-03-23,Cancelada,advisor.laís@ficticio-ma.com.br
5873,Aragão da Mota S/A,Costa,Tecnologia,262558635.15,2025-09-04,Em Due Diligence,advisor.jade@ficticio-ma.com.br
5874,Oliveira da Mata S/A,Azevedo,Saúde,432203586.69,2025-01-19,Concluída,advisor.lucca@ficticio-ma.com.br
5875,Rios,Mendes S/A,Saúde,24409413.88,2024-07-29,Cancelada,advisor.camila@ficticio-ma.com.br
5876,Castro - ME,Freitas Cirino S/A,Tecnologia,205488390.84,2024-08-23,Em Due Diligence,advisor.kaique@ficticio-ma.com.br
5877,Ribeiro,Camargo,Finanças,372867455.81,2026-02-04,Concluída,advisor.maria cecília@ficticio-ma.com.br
5878,Vasconcelos Siqueira S/A,Vasconcelos - EI,Energia,72188219.17,2026-02-19,Cancelada,advisor.antonella@ficticio-ma.com.br
5879,Mendonça - ME,Machado,Logística,100353222.85,2026-08-20,Concluída,advisor.benicio@ficticio-ma.com.br
5880,Sampaio S.A.,Leão,Energia,268106939.1,2026-01-06,Concluída,advisor.leandro@ficticio-ma.com.br
5881,Siqueira,Camargo - ME,Finanças,386973434.93,2025-10-12,Em Due Diligence,advisor.leandro@ficticio-ma.com.br
5882,Dias S.A.,Sampaio Ltda.,Finanças,94740681.86,2024-03-01,Concluída,advisor.letícia@ficticio-ma.com.br
5883,Nogueira,Siqueira,Energia,314092241.8,2026-09-07,Concluída,advisor.joão miguel@ficticio-ma.com.br
5884,Nunes,Rezende Cardoso Ltda.,Tecnologia,315700424.41,2024-10-09,Em Due Diligence,advisor.joão felipe@ficticio-ma.com.br
5885,Mendonça S.A.,Siqueira,Tecnologia,99648299.84,2024-02-25,Cancelada,advisor.bernardo@ficticio-ma.com.br
5886,Ferreira,Cardoso,Saúde,297437061.58,2025-05-25,Concluída,advisor.bernardo@ficticio-ma.com.br
5887,Gonçalves,Macedo e Filhos,Tecnologia,260981921.54,2026-03-19,Análise de NDA,advisor.maria cecília@ficticio-ma.com.br
5888,Cavalcanti Montenegro S/A,Siqueira Melo - EI,Varejo,28716716.69,2026-04-09,Concluída,advisor.alexandre@ficticio-ma.com.br
5889,Brito S/A,Cavalcanti - EI,Varejo,419165425.79,2026-01-30,Cancelada,advisor.pedro miguel@ficticio-ma.com.br
5890,Sousa,Farias,Tecnologia,303994412.18,2026-06-08,Em Due Diligence,advisor.augusto@ficticio-ma.com.br
5891,Cardoso S.A.,Pinto,Energia,303944254.15,2024-02-15,Em Due Diligence,advisor.carolina@ficticio-ma.com.br
5892,Pacheco,Viana,Logística,393023269.18,2024-12-01,Cancelada,advisor.maria alice@ficticio-ma.com.br
5893,Sampaio Pereira - EI,Câmara,Tecnologia,152471736.16,2025-06-11,Concluída,advisor.ísis@ficticio-ma.com.br
5894,Lopes,Gonçalves Ltda.,Finanças,129200150.03,2026-02-05,Em Due Diligence,advisor.daniel@ficticio-ma.com.br
5895,Mendes,Montenegro das Neves - EI,Logística,335527609.54,2026-06-17,Cancelada,advisor.theodoro@ficticio-ma.com.br
5896,Pacheco,Fonseca Santos e Filhos,Finanças,388399698.24,2024-05-08,Em Due Diligence,advisor.murilo@ficticio-ma.com.br
5897,Pires - ME,Teixeira,Logística,95287534.74,2026-06-05,Concluída,advisor.clarice@ficticio-ma.com.br
5898,Caldeira da Mota e Filhos,Melo,Varejo,372290164.89,2023-09-30,Análise de NDA,advisor.antônio@ficticio-ma.com.br
5899,Aragão,Pimenta,Logística,225532954.06,2024-10-14,Concluída,advisor.valentina@ficticio-ma.com.br
5900,Brito,Cavalcanti,Tecnologia,126780558.94,2023-12-23,Análise de NDA,advisor.davi lucca@ficticio-ma.com.br
5901,Nunes,Martins Mendes S.A.,Finanças,256695138.29,2026-05-08,Análise de NDA,advisor.sarah@ficticio-ma.com.br
5902,Albuquerque,Borges,Finanças,329209969.88,2026-05-17,Em Due Diligence,advisor.juliana@ficticio-ma.com.br
5903,Barbosa,Fogaça S/A,Varejo,264045021.01,2026-09-13,Cancelada,advisor.sabrina@ficticio-ma.com.br
5904,Cavalcanti - EI,Albuquerque - ME,Saúde,292281832.94,2025-04-01,Concluída,advisor.emanuelly@ficticio-ma.com.br
5905,Rios Marques S/A,Aparecida e Filhos,Logística,268831226.64,2025-07-03,Em Due Diligence,advisor.matteo@ficticio-ma.com.br
5906,Caldeira,Siqueira Fogaça S/A,Saúde,102248956.71,2026-06-05,Concluída,advisor.fernando@ficticio-ma.com.br
5907,Gonçalves,Moreira,Finanças,272471538.26,2024-09-09,Análise de NDA,advisor.luiz henrique@ficticio-ma.com.br
5908,Sampaio - ME,Viana Ltda.,Tecnologia,342659367.09,2025-02-09,Concluída,advisor.maria júlia@ficticio-ma.com.br
5909,Azevedo,Rezende,Varejo,175495471.43,2025-05-31,Cancelada,advisor.allana@ficticio-ma.com.br
5910,Cirino,Freitas Monteiro S.A.,Energia,367011720.15,2023-11-02,Análise de NDA,advisor.luiz miguel@ficticio-ma.com.br
5911,Pires,Cirino,Tecnologia,487538305.26,2026-05-19,Análise de NDA,advisor.kevin@ficticio-ma.com.br
5912,Aparecida - EI,Farias,Logística,477380745.07,2026-01-18,Concluída,advisor.thiago@ficticio-ma.com.br
5913,Viana e Filhos,Vargas Araújo e Filhos,Varejo,135966195.24,2026-05-15,Concluída,advisor.maria júlia@ficticio-ma.com.br
5914,Cardoso Garcia - ME,Sampaio,Varejo,462159430.29,2023-12-20,Cancelada,advisor.fernando@ficticio-ma.com.br
5915,Fogaça Lopes Ltda.,Santos,Finanças,223876123.22,2024-10-17,Análise de NDA,advisor.kevin@ficticio-ma.com.br
5916,da Cunha,Teixeira S/A,Finanças,167060426.28,2025-10-17,Concluída,advisor.luiz otávio@ficticio-ma.com.br
5917,Ribeiro Ltda.,Câmara,Tecnologia,190648032.32,2026-07-09,Cancelada,advisor.maria sophia@ficticio-ma.com.br
5918,Abreu,Mendonça Sousa S/A,Logística,171869539.25,2024-08-11,Análise de NDA,advisor.guilherme@ficticio-ma.com.br
5919,Correia,Ramos,Energia,265937208.76,2024-06-18,Análise de NDA,advisor.sara@ficticio-ma.com.br
5920,Araújo,das Neves,Tecnologia,420273156.24,2025-07-31,Em Due Diligence,advisor.vitor gabriel@ficticio-ma.com.br
5921,Moura - ME,Nascimento Garcia e Filhos,Tecnologia,36153563.0,2024-08-05,Em Due Diligence,advisor.maria helena@ficticio-ma.com.br
5922,Andrade,Pinto S/A,Finanças,52294961.61,2023-11-30,Cancelada,advisor.caleb@ficticio-ma.com.br
5923,Ribeiro,Machado Azevedo - EI,Logística,221717421.04,2026-08-19,Análise de NDA,advisor.marcos vinicius@ficticio-ma.com.br
5924,Pinto,Viana,Tecnologia,476817062.79,2025-11-04,Cancelada,advisor.marina@ficticio-ma.com.br
5925,Jesus e Filhos,Borges,Energia,476252645.57,2025-04-24,Análise de NDA,advisor.maria helena@ficticio-ma.com.br
5926,Oliveira,Sales,Finanças,379258289.0,2024-04-20,Concluída,advisor.enrico@ficticio-ma.com.br
5927,Barros Ltda.,Camargo,Finanças,488944987.29,2026-06-01,Concluída,advisor.vinícius@ficticio-ma.com.br
5928,Almeida,Machado,Tecnologia,256812278.39,2025-09-05,Em Due Diligence,advisor.luiza@ficticio-ma.com.br
5929,Câmara,Aragão Barros S/A,Saúde,217396067.04,2023-11-20,Em Due Diligence,advisor.joão miguel@ficticio-ma.com.br
5930,Araújo Montenegro S.A.,Carvalho,Finanças,347908328.96,2023-10-19,Análise de NDA,advisor.isaac@ficticio-ma.com.br
5931,Sousa Albuquerque S/A,Cassiano Pacheco S/A,Finanças,53840964.71,2025-06-22,Análise de NDA,advisor.joão guilherme@ficticio-ma.com.br
5932,Martins,Cassiano,Tecnologia,368092419.77,2025-02-12,Cancelada,advisor.heloisa@ficticio-ma.com.br
5933,Leão,da Luz,Saúde,19233919.68,2026-04-30,Análise de NDA,advisor.benjamin@ficticio-ma.com.br
5934,Ramos S.A.,da Rosa,Tecnologia,266325019.63,2024-03-25,Em Due Diligence,advisor.ana clara@ficticio-ma.com.br
5935,da Cruz S/A,Gomes,Saúde,9194533.69,2026-03-14,Cancelada,advisor.luísa@ficticio-ma.com.br
5936,Alves,Pires,Saúde,254650091.4,2024-05-10,Análise de NDA,advisor.maysa@ficticio-ma.com.br
5937,Aparecida Pinto S/A,Cavalcante,Varejo,55186467.03,2026-05-05,Em Due Diligence,advisor.stephany@ficticio-ma.com.br
5938,Pires Novais - ME,Moraes S.A.,Varejo,208420356.93,2024-03-24,Concluída,advisor.ana julia@ficticio-ma.com.br
5939,da Costa,Montenegro Ltda.,Saúde,450192974.51,2026-04-11,Cancelada,advisor.luiz felipe@ficticio-ma.com.br
5940,Gonçalves,Teixeira Borges Ltda.,Energia,298574721.96,2024-11-12,Cancelada,advisor.laura@ficticio-ma.com.br
5941,Melo S.A.,Silva Caldeira Ltda.,Energia,303854833.16,2024-08-12,Análise de NDA,advisor.joão lucas@ficticio-ma.com.br
5942,Cavalcante Ltda.,Sousa,Finanças,14953765.4,2024-05-13,Análise de NDA,advisor.joão vitor@ficticio-ma.com.br
5943,Moura,Carvalho,Tecnologia,80092642.12,2025-04-30,Cancelada,advisor.zoe@ficticio-ma.com.br
5944,Cardoso,Martins,Finanças,235581404.39,2023-12-18,Concluída,advisor.bryan@ficticio-ma.com.br
5945,da Paz,Ribeiro Duarte - ME,Varejo,233000048.12,2023-11-08,Em Due Diligence,advisor.dante@ficticio-ma.com.br
5946,Garcia Silva e Filhos,Lima Vieira Ltda.,Saúde,190382684.22,2026-09-18,Concluída,advisor.cecília@ficticio-ma.com.br
5947,Mendonça,Duarte Costa S/A,Saúde,194577348.3,2026-01-03,Cancelada,advisor.guilherme@ficticio-ma.com.br
5948,da Conceição,Barros,Tecnologia,209358936.27,2024-02-06,Análise de NDA,advisor.heitor@ficticio-ma.com.br
5949,Câmara S/A,Almeida,Energia,250868526.2,2026-04-02,Cancelada,advisor.luiz otávio@ficticio-ma.com.br
5950,Ribeiro,Nascimento Ltda.,Finanças,304147306.16,2026-02-27,Cancelada,advisor.rafaela@ficticio-ma.com.br
5951,Ribeiro,Monteiro Duarte S/A,Finanças,462299656.3,2024-03-13,Cancelada,advisor.gabriela@ficticio-ma.com.br
5952,Gonçalves,Santos - ME,Varejo,12511889.9,2024-07-24,Concluída,advisor.maria luísa@ficticio-ma.com.br
5953,da Cunha,Camargo Porto S/A,Energia,486089725.72,2024-05-27,Concluída,advisor.luiz henrique@ficticio-ma.com.br
5954,Pimenta Freitas S.A.,Mendonça e Filhos,Finanças,418433605.38,2024-02-17,Cancelada,advisor.maria cecília@ficticio-ma.com.br
5955,Leão,Nogueira,Energia,226731653.68,2025-12-16,Cancelada,advisor.gabriel@ficticio-ma.com.br
5956,da Rocha S.A.,Lopes,Energia,180256644.79,2024-03-29,Cancelada,advisor.luiz otávio@ficticio-ma.com.br
5957,Cavalcante - ME,Casa Grande,Energia,447144855.98,2025-12-01,Análise de NDA,advisor.igor@ficticio-ma.com.br
5958,Lopes,Azevedo,Saúde,189152199.6,2026-03-19,Concluída,advisor.joão lucas@ficticio-ma.com.br
5959,Novais,Vieira Garcia S.A.,Logística,114894798.93,2023-11-25,Concluída,advisor.heloisa@ficticio-ma.com.br
5960,Melo,Garcia,Logística,141621736.97,2024-04-14,Análise de NDA,advisor.luiz gustavo@ficticio-ma.com.br
5961,Barbosa,Pastor,Tecnologia,60495414.37,2025-09-07,Concluída,advisor.henry gabriel@ficticio-ma.com.br
5962,Montenegro Macedo S.A.,Siqueira,Varejo,299433028.7,2025-08-13,Análise de NDA,advisor.theodoro@ficticio-ma.com.br
5963,Aragão S/A,Marques - EI,Logística,378702559.49,2023-10-25,Análise de NDA,advisor.luiz henrique@ficticio-ma.com.br
5964,Barros,Siqueira,Logística,248613598.79,2025-12-05,Cancelada,advisor.liam@ficticio-ma.com.br
5965,Freitas,Albuquerque,Energia,248097720.47,2024-03-07,Cancelada,advisor.eloah@ficticio-ma.com.br
5966,Viana,Albuquerque,Logística,289650404.48,2024-08-15,Concluída,advisor.miguel@ficticio-ma.com.br
5967,Abreu,Peixoto,Saúde,107906838.44,2026-07-29,Análise de NDA,advisor.alana@ficticio-ma.com.br
5968,Lima,Moreira,Energia,318581695.91,2025-12-07,Análise de NDA,advisor.rael@ficticio-ma.com.br
5969,Freitas,Mendes,Logística,102255710.31,2025-05-29,Cancelada,advisor.liz@ficticio-ma.com.br
5970,Santos,Siqueira Rezende e Filhos,Logística,80294771.31,2023-12-24,Concluída,advisor.augusto@ficticio-ma.com.br
5971,Castro,Dias,Saúde,449270571.56,2024-03-01,Concluída,advisor.luara@ficticio-ma.com.br
5972,Abreu Abreu - ME,Nunes,Logística,445859734.05,2024-09-10,Em Due Diligence,advisor.maria luísa@ficticio-ma.com.br
5973,Rodrigues,da Paz,Finanças,116327229.98,2024-10-28,Cancelada,advisor.antony@ficticio-ma.com.br
5974,Dias Sá - EI,Sá,Energia,414388157.05,2025-12-10,Em Due Diligence,advisor.milena@ficticio-ma.com.br
5975,Casa Grande,Nunes Moreira e Filhos,Finanças,286616362.28,2025-11-19,Análise de NDA,advisor.antonella@ficticio-ma.com.br
5976,Brito Correia - ME,Pires,Finanças,110543785.94,2025-10-16,Cancelada,advisor.vitor hugo@ficticio-ma.com.br
5977,Lima e Filhos,Montenegro,Energia,297262896.7,2024-09-21,Em Due Diligence,advisor.maria liz@ficticio-ma.com.br
5978,Vargas,Moraes,Logística,368506993.35,2026-03-01,Cancelada,advisor.aurora@ficticio-ma.com.br
5979,da Cunha,Lima S.A.,Finanças,270011864.5,2024-01-11,Análise de NDA,advisor.otto@ficticio-ma.com.br
5980,Rezende,Dias,Energia,422987857.9,2025-04-16,Em Due Diligence,advisor.daniela@ficticio-ma.com.br
5981,da Costa,Nunes,Finanças,492894419.56,2025-10-29,Análise de NDA,advisor.henry gabriel@ficticio-ma.com.br
5982,Nascimento,Pacheco Castro - ME,Varejo,102256093.44,2024-03-16,Cancelada,advisor.gustavo henrique@ficticio-ma.com.br
5983,Novaes Nunes e Filhos,da Cruz,Energia,169973420.56,2025-07-04,Concluída,advisor.heitor@ficticio-ma.com.br
5984,Camargo,das Neves e Filhos,Energia,442072275.49,2024-10-03,Em Due Diligence,advisor.isabel@ficticio-ma.com.br
5985,Cavalcanti,Mendonça da Cruz - EI,Energia,219606768.24,2024-06-30,Em Due Diligence,advisor.helena@ficticio-ma.com.br
5986,da Costa da Rosa S/A,Garcia Pastor e Filhos,Varejo,434735905.76,2025-07-16,Cancelada,advisor.yan@ficticio-ma.com.br
5987,da Paz e Filhos,da Paz Sampaio Ltda.,Saúde,335502879.27,2024-10-30,Análise de NDA,advisor.vitor gabriel@ficticio-ma.com.br
5988,Barbosa,da Costa Campos - ME,Varejo,245166516.56,2025-10-28,Análise de NDA,advisor.igor@ficticio-ma.com.br
5989,Albuquerque,Campos - ME,Logística,400745303.55,2024-10-15,Concluída,advisor.liam@ficticio-ma.com.br
5990,Almeida,Aparecida Pimenta e Filhos,Tecnologia,54287316.92,2023-11-26,Concluída,advisor.marcelo@ficticio-ma.com.br
5991,Oliveira,da Luz Garcia - EI,Varejo,160467521.55,2026-09-04,Concluída,advisor.augusto@ficticio-ma.com.br
5992,Nogueira,Borges,Varejo,210983729.3,2025-02-18,Concluída,advisor.raul@ficticio-ma.com.br
5993,Dias,Pacheco S/A,Varejo,186769676.27,2025-10-07,Cancelada,advisor.luísa@ficticio-ma.com.br
5994,Cunha da Costa - ME,Cavalcante Aparecida e Filhos,Finanças,190416708.35,2023-11-07,Em Due Diligence,advisor.ana sophia@ficticio-ma.com.br
5995,Pires,Costela,Saúde,488128355.24,2025-03-19,Concluída,advisor.ana laura@ficticio-ma.com.br
5996,da Paz,Cavalcante Viana S.A.,Logística,76314860.59,2023-11-17,Concluída,advisor.luiz otávio@ficticio-ma.com.br
5997,Câmara,Martins Ribeiro - EI,Energia,18871162.99,2026-03-20,Análise de NDA,advisor.maria helena@ficticio-ma.com.br
5998,da Costa Farias S/A,da Mota,Saúde,433021914.74,2026-07-02,Em Due Diligence,advisor.pedro henrique@ficticio-ma.com.br
5999,Lima S.A.,Casa Grande das Neves S/A,Finanças,445138282.29,2023-10-16,Em Due Diligence,advisor.rafaela@ficticio-ma.com.br
6000,Albuquerque Sales Ltda.,Jesus,Tecnologia,408947554.05,2026-01-25,Em Due Diligence,advisor.danilo@ficticio-ma.com.br
